trial_uid,file_id,model_name,meta_audiobox_aes_PQ,fad_song2song_music2latent_df,ops,tps,emb_mse_music2latent_df,singmos,fad_song2song_mert_df,ips,sdr,fad_song2song_clap_audio_df,multi_res_loss,emb_mse_mert_df,meta_audiobox_aes_CU,pam,sir,fad_song2song_clap_music_df,emb_mse_clap_music_df,sisdr,visqol,emb_mse_clap_audio_df,xls_r_sqa,isr,sar,aps
dcr_test_svs_eval_group1_trial_18,fileid_4,melroformer_small,5.866201400756836,10.498924695684394,44.5612629685322,53.724861481124954,0.2566,4.300116062164307,28.1981267149213,65.9554061075765,11.56443236159916,0.2255452570233163,1.4447529,0.08044,5.401318550109863,0.8902857303619385,18.1751013170065,0.2090011890745438,0.0003777,11.251355503931292,2.73067392,0.000401,2.725811004638672,15.456413727858047,11.699653132745055,46.69353485659949
dcr_test_svs_eval_group1_trial_19,fileid_17,melroformer_bigvgan,7.34278392791748,17.61754642395941,3.6948100192895863,21.920683847864915,0.4814,3.964291572570801,30.398381923714652,82.37343186712914,-6.090425689079212,0.1516061722561172,1.0984659,0.0752,5.476864337921143,0.9777042865753174,12.41491358003388,0.1963606143202156,0.0003402,-17.328970778673998,4.21127494,0.000262,2.9795331954956055,-1.623602083663177,-5.2147304012066105,11.693789515303406
dcr_test_svs_eval_group1_trial_2,fileid_10,melroformer_bigvgan,6.723016738891602,16.510225107242036,24.165227434750676,40.49318726024163,0.4436,4.657629013061523,15.613833660252936,82.14530143060705,-3.105698698441717,0.0520221128368884,0.97102565,0.04593,6.87261438369751,0.8911567330360413,12.381660571453883,0.0751768995209941,0.0001348,-10.897455961211556,4.22981617,9.35e-05,3.120091199874878,-3.6321420919436913,-2.7141063707876345,36.0873971856166
dcr_test_svs_eval_group1_trial_20,fileid_37,melroformer_large,7.8986005783081055,5.72889006975619,34.44788809574084,44.62127571451408,0.11774,3.4054837226867676,34.66539526795691,69.30693403606715,8.617043405704756,0.168542988763119,1.1978838,0.0877,7.094331741333008,0.9761990308761596,14.962584463513366,0.4239758126015537,0.0007367,8.046294249590693,3.45711643,0.0002997,1.2558550834655762,10.666806134120623,8.730674455133048,39.76319354214806
dcr_test_svs_eval_group1_trial_21,fileid_10,melroformer_small,6.946584701538086,4.398759546450435,61.389653288488,95.7575689290932,0.08374,4.756413459777832,11.603585028806606,81.26924616361148,16.252210375036988,0.0368687398819904,0.59283274,0.02794,7.134640693664551,0.9072916507720948,23.577538264310427,0.0708707805343712,0.0001272,16.102128003088115,4.22750295,6.574e-05,3.247382164001465,25.01450477200015,16.271336436813183,82.51500067726718
dcr_test_svs_eval_group1_trial_22,fileid_28,sgmsvs,7.020538806915283,7.439001250341114,21.460663643265928,54.04646445448317,0.2024,1.9033435583114624,38.05086763806378,75.66280859525682,5.871838940238394,0.3792299957416877,0.9308311,0.0951,6.558002948760986,0.853426456451416,7.467231512874527,0.4674877264763299,0.0008607,5.597027603536406,4.54382822,0.0007305,1.2304235696792605,14.19197493183774,5.895831071222596,13.38459715825767
dcr_test_svs_eval_group1_trial_23,fileid_24,melroformer_small,7.667180061340332,8.026807294681348,24.910175032100305,27.923437062169548,0.1515,3.382920026779175,27.57948309141193,63.96666676146528,6.001382057630138,0.2751994508036033,0.90762156,0.0574,5.7782392501831055,0.807702362537384,8.25234685238013,0.3137436315808493,0.00056,4.194110341242599,4.24800029,0.000499,1.2523807287216189,7.926564084648265,6.170753113638552,17.997304660775796
dcr_test_svs_eval_group1_trial_24,fileid_46,htdemucs,6.455636024475098,8.211103260021304,58.86187548335376,67.0962721071718,0.1924,3.936445951461792,48.78642526022031,73.75848447746579,10.71885403601694,0.2677981966833298,1.063267,0.1285,4.755593776702881,0.9421402812004088,15.447055903717676,0.3707716521070718,0.00066,9.045722127599545,3.65129332,0.000473,2.5758309364318848,15.707404830430844,10.884232547283686,58.138142262571414
dcr_test_svs_eval_group1_trial_25,fileid_23,melroformer_large,7.771064281463623,16.912944537642332,47.66466549741325,67.68163925185324,0.5137,3.1526944637298584,37.29951733326925,64.53213337990151,6.12319227526833,0.2720092654056348,1.3019394,0.1049,6.676271438598633,0.6941772103309631,6.606300842359571,0.258417998909431,0.0004616,5.691869113007035,4.13379041,0.000494,2.4670934677124023,17.488431109736336,6.141845158431378,51.41989819516897
dcr_test_svs_eval_group1_trial_26,fileid_9,melroformer_small,4.929635047912598,28.864952499073155,32.061461136287974,26.302283192631187,0.605,3.4052250385284424,68.17504722422886,67.96297591440235,7.267292538744058,0.5074533560155143,2.5808437,0.165,4.305980682373047,0.8569912910461426,15.1009161587748,0.6018559538156002,0.001099,4.001257735185801,2.45356015,0.000917,1.2590229511260986,6.007167187911968,7.642480213245488,32.16181050817109
